case,class_id,final_correct,policy_correct,seed,split,strategy,support
cifar100_relaxed,17,20,19,60,source_F,S,25
cifar100_relaxed,18,13,13,60,source_F,S,25
cifar100_relaxed,19,11,12,60,source_F,S,25
cifar100_relaxed,20,23,23,60,source_F,S,25
cifar100_relaxed,21,17,17,60,source_F,S,25
cifar100_relaxed,22,17,16,60,source_F,S,25
cifar100_relaxed,23,18,19,60,source_F,S,25
cifar100_relaxed,24,16,17,60,source_F,S,25
cifar100_relaxed,25,11,12,60,source_F,S,25
cifar100_relaxed,26,8,8,60,source_F,S,25
cifar100_relaxed,27,11,11,60,source_F,S,25
cifar100_relaxed,28,15,15,60,source_F,S,25
cifar100_relaxed,29,12,13,60,source_F,S,25
cifar100_relaxed,30,15,15,60,source_F,S,25
cifar100_relaxed,31,21,21,60,source_F,S,25
cifar100_relaxed,32,12,12,60,source_F,S,25
cifar100_relaxed,33,18,18,60,source_F,S,25
cifar100_relaxed,34,14,14,60,source_F,S,25
cifar100_relaxed,35,7,7,60,source_F,S,25
cifar100_relaxed,36,17,17,60,source_F,S,25
cifar100_relaxed,37,14,14,60,source_F,S,25
cifar100_relaxed,38,8,8,60,source_F,S,25
cifar100_relaxed,39,18,20,60,source_F,S,25
cifar100_relaxed,40,15,15,60,source_F,S,25
cifar100_relaxed,41,19,19,60,source_F,S,25
cifar100_relaxed,42,13,13,60,source_F,S,25
cifar100_relaxed,43,18,18,60,source_F,S,25
cifar100_relaxed,44,5,5,60,source_F,S,25
cifar100_relaxed,45,6,6,60,source_F,S,25
cifar100_relaxed,46,10,10,60,source_F,S,25
cifar100_relaxed,47,15,16,60,source_F,S,25
cifar100_relaxed,48,19,18,60,source_F,S,25
cifar100_relaxed,49,19,20,60,source_F,S,25
cifar100_relaxed,50,9,9,60,source_F,S,25
cifar100_relaxed,51,15,15,60,source_F,S,25
cifar100_relaxed,52,18,19,60,source_F,S,25
cifar100_relaxed,53,24,24,60,source_F,S,25
cifar100_relaxed,54,19,19,60,source_F,S,25
cifar100_relaxed,55,3,3,60,source_F,S,25
cifar100_relaxed,56,18,19,60,source_F,S,25
cifar100_relaxed,57,13,13,60,source_F,S,25
cifar100_relaxed,58,17,17,60,source_F,S,25
cifar100_relaxed,59,9,11,60,source_F,S,25
cifar100_relaxed,60,22,22,60,source_F,S,25
cifar100_relaxed,61,18,19,60,source_F,S,25
cifar100_relaxed,62,16,16,60,source_F,S,25
cifar100_relaxed,63,12,12,60,source_F,S,25
cifar100_relaxed,64,15,15,60,source_F,S,25
cifar100_relaxed,65,10,11,60,source_F,S,25
cifar100_relaxed,66,9,10,60,source_F,S,25
cifar100_relaxed,67,15,15,60,source_F,S,25
cifar100_relaxed,68,18,18,60,source_F,S,25
cifar100_relaxed,69,20,20,60,source_F,S,25
cifar100_relaxed,70,15,16,60,source_F,S,25
cifar100_relaxed,71,18,19,60,source_F,S,25
cifar100_relaxed,72,9,9,60,source_F,S,25
cifar100_relaxed,73,10,11,60,source_F,S,25
cifar100_relaxed,74,11,11,60,source_F,S,25
cifar100_relaxed,75,20,20,60,source_F,S,25
cifar100_relaxed,76,22,22,60,source_F,S,25
cifar100_relaxed,77,9,10,60,source_F,S,25
cifar100_relaxed,78,9,10,60,source_F,S,25
cifar100_relaxed,79,14,13,60,source_F,S,25
cifar100_relaxed,80,10,9,60,source_F,S,25
cifar100_relaxed,81,10,10,60,source_F,S,25
cifar100_relaxed,82,21,21,60,source_F,S,25
cifar100_relaxed,83,11,12,60,source_F,S,25
cifar100_relaxed,84,14,14,60,source_F,S,25
cifar100_relaxed,85,18,20,60,source_F,S,25
cifar100_relaxed,86,16,16,60,source_F,S,25
cifar100_relaxed,87,18,18,60,source_F,S,25
cifar100_relaxed,88,15,15,60,source_F,S,25
cifar100_relaxed,89,14,14,60,source_F,S,25
cifar100_relaxed,90,13,14,60,source_F,S,25
cifar100_relaxed,91,17,16,60,source_F,S,25
cifar100_relaxed,92,12,12,60,source_F,S,25
cifar100_relaxed,93,8,8,60,source_F,S,25
cifar100_relaxed,94,22,22,60,source_F,S,25
cifar100_relaxed,95,16,16,60,source_F,S,25
cifar100_relaxed,96,13,12,60,source_F,S,25
cifar100_relaxed,97,11,12,60,source_F,S,25
cifar100_relaxed,98,11,11,60,source_F,S,25
cifar100_relaxed,99,15,18,60,source_F,S,25
cifar100_relaxed,0,19,20,61,source_F,S,25
cifar100_relaxed,1,12,12,61,source_F,S,25
cifar100_relaxed,2,15,15,61,source_F,S,25
cifar100_relaxed,3,12,12,61,source_F,S,25
cifar100_relaxed,4,6,6,61,source_F,S,25
cifar100_relaxed,5,14,14,61,source_F,S,25
cifar100_relaxed,6,14,14,61,source_F,S,25
cifar100_relaxed,7,12,11,61,source_F,S,25
cifar100_relaxed,8,21,22,61,source_F,S,25
cifar100_relaxed,9,12,12,61,source_F,S,25
cifar100_relaxed,10,9,9,61,source_F,S,25
cifar100_relaxed,11,7,7,61,source_F,S,25
cifar100_relaxed,12,13,14,61,source_F,S,25
cifar100_relaxed,13,9,10,61,source_F,S,25
cifar100_relaxed,14,17,16,61,source_F,S,25
cifar100_relaxed,15,13,14,61,source_F,S,25
cifar100_relaxed,16,16,16,61,source_F,S,25
cifar100_relaxed,17,20,19,61,source_F,S,25
cifar100_relaxed,18,13,13,61,source_F,S,25
cifar100_relaxed,19,14,15,61,source_F,S,25
cifar100_relaxed,20,23,23,61,source_F,S,25
cifar100_relaxed,21,18,18,61,source_F,S,25
cifar100_relaxed,22,17,16,61,source_F,S,25
cifar100_relaxed,23,15,16,61,source_F,S,25
cifar100_relaxed,24,19,19,61,source_F,S,25
cifar100_relaxed,25,15,15,61,source_F,S,25
cifar100_relaxed,26,8,8,61,source_F,S,25
cifar100_relaxed,27,7,8,61,source_F,S,25
cifar100_relaxed,28,20,20,61,source_F,S,25
cifar100_relaxed,29,12,12,61,source_F,S,25
cifar100_relaxed,30,13,13,61,source_F,S,25
cifar100_relaxed,31,18,18,61,source_F,S,25
cifar100_relaxed,32,13,13,61,source_F,S,25
cifar100_relaxed,33,17,18,61,source_F,S,25
cifar100_relaxed,34,13,13,61,source_F,S,25
cifar100_relaxed,35,8,8,61,source_F,S,25
cifar100_relaxed,36,18,18,61,source_F,S,25
cifar100_relaxed,37,11,12,61,source_F,S,25
cifar100_relaxed,38,8,8,61,source_F,S,25
cifar100_relaxed,39,18,18,61,source_F,S,25
cifar100_relaxed,40,16,16,61,source_F,S,25
cifar100_relaxed,41,20,20,61,source_F,S,25
cifar100_relaxed,42,15,15,61,source_F,S,25
cifar100_relaxed,43,19,19,61,source_F,S,25
cifar100_relaxed,44,7,7,61,source_F,S,25
cifar100_relaxed,45,7,7,61,source_F,S,25
cifar100_relaxed,46,10,10,61,source_F,S,25
cifar100_relaxed,47,18,18,61,source_F,S,25
cifar100_relaxed,48,19,19,61,source_F,S,25
cifar100_relaxed,49,21,21,61,source_F,S,25
cifar100_relaxed,50,7,6,61,source_F,S,25
cifar100_relaxed,51,9,10,61,source_F,S,25
cifar100_relaxed,52,18,19,61,source_F,S,25
cifar100_relaxed,53,22,22,61,source_F,S,25
cifar100_relaxed,54,17,17,61,source_F,S,25
cifar100_relaxed,55,3,3,61,source_F,S,25
cifar100_relaxed,56,20,21,61,source_F,S,25
cifar100_relaxed,57,11,11,61,source_F,S,25
cifar100_relaxed,58,20,21,61,source_F,S,25
cifar100_relaxed,59,12,12,61,source_F,S,25
cifar100_relaxed,60,21,21,61,source_F,S,25
cifar100_relaxed,61,19,19,61,source_F,S,25
cifar100_relaxed,62,15,15,61,source_F,S,25
cifar100_relaxed,63,13,14,61,source_F,S,25
cifar100_relaxed,64,13,13,61,source_F,S,25
cifar100_relaxed,65,8,7,61,source_F,S,25
cifar100_relaxed,66,9,9,61,source_F,S,25
cifar100_relaxed,67,16,16,61,source_F,S,25
cifar100_relaxed,68,18,18,61,source_F,S,25
cifar100_relaxed,69,19,21,61,source_F,S,25
cifar100_relaxed,70,18,17,61,source_F,S,25
cifar100_relaxed,71,15,16,61,source_F,S,25
cifar100_relaxed,72,6,6,61,source_F,S,25
cifar100_relaxed,73,7,7,61,source_F,S,25
cifar100_relaxed,74,11,11,61,source_F,S,25
cifar100_relaxed,75,20,20,61,source_F,S,25
cifar100_relaxed,76,18,20,61,source_F,S,25
cifar100_relaxed,77,10,12,61,source_F,S,25
cifar100_relaxed,78,8,8,61,source_F,S,25
cifar100_relaxed,79,12,12,61,source_F,S,25
cifar100_relaxed,80,8,8,61,source_F,S,25
cifar100_relaxed,81,13,12,61,source_F,S,25
cifar100_relaxed,82,22,22,61,source_F,S,25
cifar100_relaxed,83,16,16,61,source_F,S,25
cifar100_relaxed,84,13,14,61,source_F,S,25
cifar100_relaxed,85,17,17,61,source_F,S,25
cifar100_relaxed,86,16,17,61,source_F,S,25
cifar100_relaxed,87,14,14,61,source_F,S,25
cifar100_relaxed,88,12,12,61,source_F,S,25
cifar100_relaxed,89,10,10,61,source_F,S,25
cifar100_relaxed,90,12,12,61,source_F,S,25
cifar100_relaxed,91,15,15,61,source_F,S,25
cifar100_relaxed,92,8,9,61,source_F,S,25
cifar100_relaxed,93,10,10,61,source_F,S,25
cifar100_relaxed,94,22,23,61,source_F,S,25
cifar100_relaxed,95,14,15,61,source_F,S,25
cifar100_relaxed,96,13,15,61,source_F,S,25
cifar100_relaxed,97,12,12,61,source_F,S,25
cifar100_relaxed,98,10,10,61,source_F,S,25
cifar100_relaxed,99,13,14,61,source_F,S,25
cifar100_relaxed,0,19,20,62,source_F,S,25
cifar100_relaxed,1,17,17,62,source_F,S,25
cifar100_relaxed,2,9,9,62,source_F,S,25
cifar100_relaxed,3,10,10,62,source_F,S,25
cifar100_relaxed,4,6,6,62,source_F,S,25
cifar100_relaxed,5,12,13,62,source_F,S,25
cifar100_relaxed,6,10,10,62,source_F,S,25
cifar100_relaxed,7,12,11,62,source_F,S,25
cifar100_relaxed,8,20,21,62,source_F,S,25
cifar100_relaxed,9,15,15,62,source_F,S,25
cifar100_relaxed,10,11,11,62,source_F,S,25
cifar100_relaxed,11,5,4,62,source_F,S,25
cifar100_relaxed,12,13,13,62,source_F,S,25
cifar100_relaxed,13,10,10,62,source_F,S,25
cifar100_relaxed,14,11,12,62,source_F,S,25
cifar100_relaxed,15,13,15,62,source_F,S,25
cifar100_relaxed,16,14,14,62,source_F,S,25
cifar100_relaxed,17,18,19,62,source_F,S,25
cifar100_relaxed,18,14,14,62,source_F,S,25
cifar100_relaxed,19,13,13,62,source_F,S,25
cifar100_relaxed,20,20,20,62,source_F,S,25
cifar100_relaxed,21,17,18,62,source_F,S,25
cifar100_relaxed,22,17,17,62,source_F,S,25
cifar100_relaxed,23,17,18,62,source_F,S,25
cifar100_relaxed,24,16,17,62,source_F,S,25
cifar100_relaxed,25,14,14,62,source_F,S,25
cifar100_relaxed,26,11,11,62,source_F,S,25
cifar100_relaxed,27,10,10,62,source_F,S,25
cifar100_relaxed,28,19,18,62,source_F,S,25
cifar100_relaxed,29,13,13,62,source_F,S,25
cifar100_relaxed,30,16,16,62,source_F,S,25
cifar100_relaxed,31,16,16,62,source_F,S,25
cifar100_relaxed,32,8,9,62,source_F,S,25
cifar100_relaxed,33,14,16,62,source_F,S,25
cifar100_relaxed,34,12,12,62,source_F,S,25
cifar100_relaxed,35,7,7,62,source_F,S,25
cifar100_relaxed,36,16,16,62,source_F,S,25
cifar100_relaxed,37,13,12,62,source_F,S,25
cifar100_relaxed,38,11,11,62,source_F,S,25
cifar100_relaxed,39,17,17,62,source_F,S,25
cifar100_relaxed,40,17,18,62,source_F,S,25
cifar100_relaxed,41,21,21,62,source_F,S,25
cifar100_relaxed,42,14,14,62,source_F,S,25
cifar100_relaxed,43,16,18,62,source_F,S,25
cifar100_relaxed,44,8,8,62,source_F,S,25
cifar100_relaxed,45,7,7,62,source_F,S,25
cifar100_relaxed,46,5,5,62,source_F,S,25
cifar100_relaxed,47,15,15,62,source_F,S,25
cifar100_relaxed,48,18,18,62,source_F,S,25
cifar100_relaxed,49,17,20,62,source_F,S,25
cifar100_relaxed,50,7,7,62,source_F,S,25
cifar100_relaxed,51,13,13,62,source_F,S,25
cifar100_relaxed,52,20,20,62,source_F,S,25
cifar100_relaxed,53,19,20,62,source_F,S,25
cifar100_relaxed,54,17,18,62,source_F,S,25
cifar100_relaxed,55,6,6,62,source_F,S,25
cifar100_relaxed,56,19,18,62,source_F,S,25
cifar100_relaxed,57,13,12,62,source_F,S,25
cifar100_relaxed,58,18,19,62,source_F,S,25
cifar100_relaxed,59,15,16,62,source_F,S,25
cifar100_relaxed,60,22,22,62,source_F,S,25
cifar100_relaxed,61,14,14,62,source_F,S,25
cifar100_relaxed,62,17,17,62,source_F,S,25
cifar100_relaxed,63,12,12,62,source_F,S,25
cifar100_relaxed,64,10,10,62,source_F,S,25
cifar100_relaxed,65,13,13,62,source_F,S,25
cifar100_relaxed,66,11,10,62,source_F,S,25
cifar100_relaxed,67,13,14,62,source_F,S,25
cifar100_relaxed,68,20,20,62,source_F,S,25
cifar100_relaxed,69,20,20,62,source_F,S,25
cifar100_relaxed,70,15,16,62,source_F,S,25
cifar100_relaxed,71,16,17,62,source_F,S,25
cifar100_relaxed,72,6,6,62,source_F,S,25
cifar100_relaxed,73,12,11,62,source_F,S,25
cifar100_relaxed,74,12,12,62,source_F,S,25
cifar100_relaxed,75,16,19,62,source_F,S,25
cifar100_relaxed,76,21,21,62,source_F,S,25
cifar100_relaxed,77,14,14,62,source_F,S,25
cifar100_relaxed,78,8,8,62,source_F,S,25
cifar100_relaxed,79,11,11,62,source_F,S,25
cifar100_relaxed,80,13,13,62,source_F,S,25
cifar100_relaxed,81,11,11,62,source_F,S,25
cifar100_relaxed,82,22,22,62,source_F,S,25
cifar100_relaxed,83,13,14,62,source_F,S,25
cifar100_relaxed,84,15,15,62,source_F,S,25
cifar100_relaxed,85,19,19,62,source_F,S,25
cifar100_relaxed,86,20,20,62,source_F,S,25
cifar100_relaxed,87,14,13,62,source_F,S,25
cifar100_relaxed,88,15,16,62,source_F,S,25
cifar100_relaxed,89,17,17,62,source_F,S,25
cifar100_relaxed,90,15,16,62,source_F,S,25
cifar100_relaxed,91,15,15,62,source_F,S,25
cifar100_relaxed,92,10,9,62,source_F,S,25
cifar100_relaxed,93,8,8,62,source_F,S,25
cifar100_relaxed,94,20,20,62,source_F,S,25
cifar100_relaxed,95,12,13,62,source_F,S,25
cifar100_relaxed,96,13,13,62,source_F,S,25
cifar100_relaxed,97,14,14,62,source_F,S,25
cifar100_relaxed,98,14,14,62,source_F,S,25
cifar100_relaxed,99,14,17,62,source_F,S,25
cifar100_relaxed,0,19,20,66,target_E,S,25
cifar100_relaxed,1,13,14,66,target_E,S,25
cifar100_relaxed,2,11,11,66,target_E,S,25
cifar100_relaxed,3,9,9,66,target_E,S,25
cifar100_relaxed,4,6,6,66,target_E,S,25
cifar100_relaxed,5,16,17,66,target_E,S,25
cifar100_relaxed,6,17,18,66,target_E,S,25
cifar100_relaxed,7,13,15,66,target_E,S,25
cifar100_relaxed,8,16,15,66,target_E,S,25
cifar100_relaxed,9,14,15,66,target_E,S,25
cifar100_relaxed,10,11,12,66,target_E,S,25
cifar100_relaxed,11,9,9,66,target_E,S,25
cifar100_relaxed,12,11,11,66,target_E,S,25
cifar100_relaxed,13,9,8,66,target_E,S,25
cifar100_relaxed,14,17,16,66,target_E,S,25
cifar100_relaxed,15,17,17,66,target_E,S,25
cifar100_relaxed,16,19,19,66,target_E,S,25
cifar100_relaxed,17,18,19,66,target_E,S,25
cifar100_relaxed,18,12,12,66,target_E,S,25
cifar100_relaxed,19,11,11,66,target_E,S,25
cifar100_relaxed,20,17,17,66,target_E,S,25
cifar100_relaxed,21,15,15,66,target_E,S,25
cifar100_relaxed,22,6,6,66,target_E,S,25
cifar100_relaxed,23,17,17,66,target_E,S,25
cifar100_relaxed,24,15,15,66,target_E,S,25
cifar100_relaxed,25,8,8,66,target_E,S,25
cifar100_relaxed,26,9,9,66,target_E,S,25
cifar100_relaxed,27,14,14,66,target_E,S,25
cifar100_relaxed,28,18,19,66,target_E,S,25
cifar100_relaxed,29,12,13,66,target_E,S,25
cifar100_relaxed,30,13,13,66,target_E,S,25
cifar100_relaxed,31,10,10,66,target_E,S,25
cifar100_relaxed,32,13,13,66,target_E,S,25
cifar100_relaxed,33,10,10,66,target_E,S,25
cifar100_relaxed,34,11,11,66,target_E,S,25
cifar100_relaxed,35,10,10,66,target_E,S,25
cifar100_relaxed,36,18,18,66,target_E,S,25
cifar100_relaxed,37,14,15,66,target_E,S,25
cifar100_relaxed,38,13,13,66,target_E,S,25
cifar100_relaxed,39,21,21,66,target_E,S,25
cifar100_relaxed,40,14,14,66,target_E,S,25
cifar100_relaxed,41,17,18,66,target_E,S,25
cifar100_relaxed,42,15,15,66,target_E,S,25
cifar100_relaxed,43,12,13,66,target_E,S,25
cifar100_relaxed,44,8,8,66,target_E,S,25
cifar100_relaxed,45,12,12,66,target_E,S,25
cifar100_relaxed,46,9,9,66,target_E,S,25
cifar100_relaxed,47,15,15,66,target_E,S,25
cifar100_relaxed,48,17,18,66,target_E,S,25
cifar100_relaxed,49,17,19,66,target_E,S,25
cifar100_relaxed,50,10,10,66,target_E,S,25
cifar100_relaxed,51,18,19,66,target_E,S,25
cifar100_relaxed,52,17,17,66,target_E,S,25
cifar100_relaxed,53,19,19,66,target_E,S,25
cifar100_relaxed,54,16,17,66,target_E,S,25
cifar100_relaxed,55,8,8,66,target_E,S,25
cifar100_relaxed,56,22,22,66,target_E,S,25
cifar100_relaxed,57,15,17,66,target_E,S,25
cifar100_relaxed,58,16,16,66,target_E,S,25
cifar100_relaxed,59,10,9,66,target_E,S,25
cifar100_relaxed,60,23,22,66,target_E,S,25
cifar100_relaxed,61,15,14,66,target_E,S,25
cifar100_relaxed,62,16,16,66,target_E,S,25
cifar100_relaxed,63,16,16,66,target_E,S,25
cifar100_relaxed,64,10,10,66,target_E,S,25
cifar100_relaxed,65,8,8,66,target_E,S,25
cifar100_relaxed,66,10,10,66,target_E,S,25
cifar100_relaxed,67,12,13,66,target_E,S,25
cifar100_relaxed,68,22,23,66,target_E,S,25
cifar100_relaxed,69,16,17,66,target_E,S,25
cifar100_relaxed,70,13,14,66,target_E,S,25
cifar100_relaxed,71,20,20,66,target_E,S,25
cifar100_relaxed,72,6,6,66,target_E,S,25
cifar100_relaxed,73,12,12,66,target_E,S,25
cifar100_relaxed,74,10,10,66,target_E,S,25
cifar100_relaxed,75,20,21,66,target_E,S,25
cifar100_relaxed,76,24,24,66,target_E,S,25
cifar100_relaxed,77,9,9,66,target_E,S,25
cifar100_relaxed,78,12,14,66,target_E,S,25
cifar100_relaxed,79,13,13,66,target_E,S,25
cifar100_relaxed,80,11,11,66,target_E,S,25
cifar100_relaxed,81,10,11,66,target_E,S,25
cifar100_relaxed,82,17,18,66,target_E,S,25
cifar100_relaxed,83,12,10,66,target_E,S,25
cifar100_relaxed,84,12,12,66,target_E,S,25
cifar100_relaxed,85,19,19,66,target_E,S,25
cifar100_relaxed,86,18,19,66,target_E,S,25
cifar100_relaxed,87,20,20,66,target_E,S,25
cifar100_relaxed,88,17,17,66,target_E,S,25
cifar100_relaxed,89,16,16,66,target_E,S,25
cifar100_relaxed,90,17,17,66,target_E,S,25
cifar100_relaxed,91,18,18,66,target_E,S,25
cifar100_relaxed,92,11,12,66,target_E,S,25
cifar100_relaxed,93,8,8,66,target_E,S,25
cifar100_relaxed,94,21,22,66,target_E,S,25
cifar100_relaxed,95,17,17,66,target_E,S,25
cifar100_relaxed,96,13,14,66,target_E,S,25
cifar100_relaxed,97,15,15,66,target_E,S,25
cifar100_relaxed,98,4,4,66,target_E,S,25
cifar100_relaxed,99,20,20,66,target_E,S,25
cifar100_relaxed,0,21,21,67,target_E,S,25
cifar100_relaxed,1,19,20,67,target_E,S,25
cifar100_relaxed,2,15,15,67,target_E,S,25
cifar100_relaxed,3,7,7,67,target_E,S,25
cifar100_relaxed,4,9,9,67,target_E,S,25
cifar100_relaxed,5,19,19,67,target_E,S,25
cifar100_relaxed,6,17,18,67,target_E,S,25
cifar100_relaxed,7,12,12,67,target_E,S,25
cifar100_relaxed,8,15,15,67,target_E,S,25
cifar100_relaxed,9,13,13,67,target_E,S,25
cifar100_relaxed,10,9,8,67,target_E,S,25
cifar100_relaxed,11,8,8,67,target_E,S,25
cifar100_relaxed,12,13,13,67,target_E,S,25
cifar100_relaxed,13,9,9,67,target_E,S,25
cifar100_relaxed,14,16,16,67,target_E,S,25
cifar100_relaxed,15,12,13,67,target_E,S,25
cifar100_relaxed,16,17,17,67,target_E,S,25
cifar100_relaxed,17,21,20,67,target_E,S,25
cifar100_relaxed,18,12,12,67,target_E,S,25
cifar100_relaxed,19,11,11,67,target_E,S,25
cifar100_relaxed,20,19,19,67,target_E,S,25
cifar100_relaxed,21,15,15,67,target_E,S,25
cifar100_relaxed,22,9,10,67,target_E,S,25
cifar100_relaxed,23,19,19,67,target_E,S,25
cifar100_relaxed,24,16,16,67,target_E,S,25
cifar100_relaxed,25,11,10,67,target_E,S,25
cifar100_relaxed,26,11,11,67,target_E,S,25
cifar100_relaxed,27,12,12,67,target_E,S,25
cifar100_relaxed,28,16,18,67,target_E,S,25
cifar100_relaxed,29,11,11,67,target_E,S,25
cifar100_relaxed,30,15,15,67,target_E,S,25
cifar100_relaxed,31,13,13,67,target_E,S,25
cifar100_relaxed,32,14,13,67,target_E,S,25
cifar100_relaxed,33,11,11,67,target_E,S,25
cifar100_relaxed,34,11,11,67,target_E,S,25
cifar100_relaxed,35,11,11,67,target_E,S,25
cifar100_relaxed,36,19,19,67,target_E,S,25
cifar100_relaxed,37,14,14,67,target_E,S,25
cifar100_relaxed,38,12,13,67,target_E,S,25
cifar100_relaxed,39,21,22,67,target_E,S,25
cifar100_relaxed,40,11,11,67,target_E,S,25
cifar100_relaxed,41,20,20,67,target_E,S,25
cifar100_relaxed,42,11,12,67,target_E,S,25
cifar100_relaxed,43,15,15,67,target_E,S,25
cifar100_relaxed,44,6,6,67,target_E,S,25
cifar100_relaxed,45,10,10,67,target_E,S,25
cifar100_relaxed,46,7,7,67,target_E,S,25
cifar100_relaxed,47,14,13,67,target_E,S,25
cifar100_relaxed,48,17,18,67,target_E,S,25
cifar100_relaxed,49,18,18,67,target_E,S,25
cifar100_relaxed,50,10,10,67,target_E,S,25
cifar100_relaxed,51,17,17,67,target_E,S,25
cifar100_relaxed,52,19,19,67,target_E,S,25
cifar100_relaxed,53,21,21,67,target_E,S,25
cifar100_relaxed,54,17,18,67,target_E,S,25
cifar100_relaxed,55,6,6,67,target_E,S,25
cifar100_relaxed,56,22,22,67,target_E,S,25
cifar100_relaxed,57,14,15,67,target_E,S,25
cifar100_relaxed,58,16,18,67,target_E,S,25
cifar100_relaxed,59,12,14,67,target_E,S,25
cifar100_relaxed,60,20,20,67,target_E,S,25
cifar100_relaxed,61,16,16,67,target_E,S,25
cifar100_relaxed,62,15,15,67,target_E,S,25
cifar100_relaxed,63,14,15,67,target_E,S,25
cifar100_relaxed,64,12,12,67,target_E,S,25
cifar100_relaxed,65,9,9,67,target_E,S,25
cifar100_relaxed,66,8,10,67,target_E,S,25
cifar100_relaxed,67,12,12,67,target_E,S,25
cifar100_relaxed,68,21,21,67,target_E,S,25
cifar100_relaxed,69,17,19,67,target_E,S,25
cifar100_relaxed,70,13,13,67,target_E,S,25
cifar100_relaxed,71,19,19,67,target_E,S,25
cifar100_relaxed,72,7,7,67,target_E,S,25
cifar100_relaxed,73,10,10,67,target_E,S,25
cifar100_relaxed,74,13,14,67,target_E,S,25
cifar100_relaxed,75,20,21,67,target_E,S,25
cifar100_relaxed,76,23,22,67,target_E,S,25
cifar100_relaxed,77,10,10,67,target_E,S,25
cifar100_relaxed,78,11,10,67,target_E,S,25
cifar100_relaxed,79,11,11,67,target_E,S,25
cifar100_relaxed,80,11,11,67,target_E,S,25
cifar100_relaxed,81,16,18,67,target_E,S,25
cifar100_relaxed,82,18,18,67,target_E,S,25
cifar100_relaxed,83,10,10,67,target_E,S,25
cifar100_relaxed,84,14,13,67,target_E,S,25
cifar100_relaxed,85,14,15,67,target_E,S,25
cifar100_relaxed,86,17,16,67,target_E,S,25
cifar100_relaxed,87,16,16,67,target_E,S,25
cifar100_relaxed,88,17,18,67,target_E,S,25
cifar100_relaxed,89,16,16,67,target_E,S,25
cifar100_relaxed,90,14,15,67,target_E,S,25
cifar100_relaxed,91,16,16,67,target_E,S,25
cifar100_relaxed,92,8,8,67,target_E,S,25
cifar100_relaxed,93,8,10,67,target_E,S,25
cifar100_relaxed,94,21,22,67,target_E,S,25
cifar100_relaxed,95,14,14,67,target_E,S,25
cifar100_relaxed,96,13,13,67,target_E,S,25
cifar100_relaxed,97,13,14,67,target_E,S,25
cifar100_relaxed,98,7,7,67,target_E,S,25
cifar100_relaxed,99,17,17,67,target_E,S,25
cifar100_relaxed,0,21,22,68,target_E,S,25
cifar100_relaxed,1,17,16,68,target_E,S,25
cifar100_relaxed,2,12,12,68,target_E,S,25
cifar100_relaxed,3,9,8,68,target_E,S,25
cifar100_relaxed,4,7,8,68,target_E,S,25
cifar100_relaxed,5,18,18,68,target_E,S,25
cifar100_relaxed,6,18,18,68,target_E,S,25
cifar100_relaxed,7,12,11,68,target_E,S,25
cifar100_relaxed,8,16,17,68,target_E,S,25
cifar100_relaxed,9,15,15,68,target_E,S,25
cifar100_relaxed,10,12,11,68,target_E,S,25
cifar100_relaxed,11,8,8,68,target_E,S,25
cifar100_relaxed,12,12,12,68,target_E,S,25
cifar100_relaxed,13,12,13,68,target_E,S,25
cifar100_relaxed,14,16,16,68,target_E,S,25
cifar100_relaxed,15,15,16,68,target_E,S,25
cifar100_relaxed,16,16,17,68,target_E,S,25
cifar100_relaxed,17,17,18,68,target_E,S,25
cifar100_relaxed,18,12,12,68,target_E,S,25
cifar100_relaxed,19,14,14,68,target_E,S,25
cifar100_relaxed,20,18,18,68,target_E,S,25
cifar100_relaxed,21,18,18,68,target_E,S,25
cifar100_relaxed,22,15,14,68,target_E,S,25
cifar100_relaxed,23,18,19,68,target_E,S,25
cifar100_relaxed,24,17,17,68,target_E,S,25
cifar100_relaxed,25,10,10,68,target_E,S,25
cifar100_relaxed,26,11,12,68,target_E,S,25
cifar100_relaxed,27,8,9,68,target_E,S,25
cifar100_relaxed,28,17,19,68,target_E,S,25
cifar100_relaxed,29,12,12,68,target_E,S,25
cifar100_relaxed,30,16,16,68,target_E,S,25
cifar100_relaxed,31,13,13,68,target_E,S,25
cifar100_relaxed,32,13,13,68,target_E,S,25
cifar100_relaxed,33,13,13,68,target_E,S,25
cifar100_relaxed,34,14,14,68,target_E,S,25
cifar100_relaxed,35,11,10,68,target_E,S,25
cifar100_relaxed,36,19,19,68,target_E,S,25
cifar100_relaxed,37,17,17,68,target_E,S,25
cifar100_relaxed,38,10,10,68,target_E,S,25
cifar100_relaxed,39,20,21,68,target_E,S,25
cifar100_relaxed,40,13,13,68,target_E,S,25
cifar100_relaxed,41,17,18,68,target_E,S,25
cifar100_relaxed,42,12,14,68,target_E,S,25
cifar100_relaxed,43,15,14,68,target_E,S,25
cifar100_relaxed,44,7,7,68,target_E,S,25
cifar100_relaxed,45,8,8,68,target_E,S,25
cifar100_relaxed,46,7,7,68,target_E,S,25
cifar100_relaxed,47,13,15,68,target_E,S,25
cifar100_relaxed,48,19,18,68,target_E,S,25
cifar100_relaxed,49,18,19,68,target_E,S,25
cifar100_relaxed,50,8,8,68,target_E,S,25
cifar100_relaxed,51,18,17,68,target_E,S,25
cifar100_relaxed,52,23,24,68,target_E,S,25
cifar100_relaxed,53,19,19,68,target_E,S,25
